Metal_ID,QUBR_ID,locality,lat,long,altitude,altitude_2023,fruiting,DBH_ag,multistemmed,height,Canopy_short,Canopy_long,notes_new_data,notes_old_data,horiz_accuracy_m,vert_accuracy_m,Crown_spread,eccentricity,Canopy_area,positionsourcetype,fixtype,numsats
2386,SD_327,SD,23.55270899120312,-109.846901,384.58896,NA,Y,0.96,FALSE,11,NA,NA,Brown acorns,NA,0.52940381,0.90234352,NA,NA,NA,GPS,RTK,19
595,SD_001,SD,23.55060829131442,-109.8426456,374.521985,410,Y,0.8290000000000001,FALSE,17.2,14.6,20.9,Acorns brown,NA,1.63054611,1.93780803,17.75,0.7155469998438957,239.65639557909736,GPS,DGPS,19
587,SD_073,SD,23.551478129423845,-109.8443736,383.246784,420,N,0.34299999999999997,FALSE,8.8,5,6,Acorns brown,NA,0.6031246000000001,0.94921861,5.5,0.5527707983925666,23.561944901923447,GPS,RTK,18
596,SD_008,SD,23.552859694399263,-109.8468648,385.851508,423,Y,0.268,FALSE,7.6,7.77,8.2,Acorns brown and green,NA,0.6696349100000001,1.05299946,7.984999999999999,0.3195750264045788,50.04085858270501,GPS,RTK,19
585,SD_009,SD,23.55272017322679,-109.8467691,384.808935,418,Y,0.43799999999999994,FALSE,10.8,10.71,10.92,Acorns green and brown,NA,0.59730883,0.9882813,10.815000000000001,0.19517099163638818,91.85482848345445,GPS,RTK,18
589,SD_006,SD,23.551509482037485,-109.8443895,381.68978,419,Y,0.614,FALSE,14.3,12.03,13,"Acorns brown, 2 trunks further back from arroyo behind this tree that we can’t sample",NA,1.4490176,2.44490829,12.515,0.37902943633637165,122.82841877372694,GPS,DGPS,19
629,SD_181,SD,23.55362073351264,-109.8561884,400.806051,436,Y,0.611310069,FALSE,12.2,13.25,15.8,Acorns green and brown,NA,0.73680221,1.18452714,14.525,0.5447359926739456,164.4231055072558,GPS,RTK,15
640,SD_192,SD,23.55375076320691,-109.8568292,406.1190820000001,442,Y,0.214,FALSE,4.9,4.74,8.35,Acorns brown and green,NA,0.70559586,1.08421108,6.545,0.8232598749398451,31.085273909107606,GPS,RTK,16
2394,SD_336,SD,23.553848293627876,-109.8540147,400.11243,NA,Y,0.730860452,TRUE,12,NA,NA,"DBH2: 49.9, acorns brown and green",NA,1.26978653,2.73233641,NA,NA,NA,GPS,DGPS,26
625,SD_178,SD,23.553569409693637,-109.8559442,404.473689,438,Y,0.39899999999999997,FALSE,6.6,7.74,9.44,Acorns brown,NA,0.51452262,0.7206902000000001,8.59,0.5724849132239234,57.38558805,GPS,RTK,18
616,SD_168,SD,23.55359370628632,-109.8553953,405.988924,438,N,0.145,FALSE,4.1,3.66,6.3,NA,NA,0.39933457000000006,0.5750418800000001,4.98,0.8139375473989141,18.109710851618363,GPS,RTK,19
622,SD_174,SD,23.553572193858585,-109.8556644,NA,439,N,0.21,FALSE,8.8,5.3,6,NA,NA,NA,NA,5.65,0.4687453703475078,24.975661596038854,user,NA,NA
609,SD_161,SD,23.552908508534607,-109.8546084,404.05504,434,N,0.35200000000000004,FALSE,NA,9.26,12.41,NA,NA,0.7555768100000001,1.22539547,10.835,0.6657527224333969,90.25528658387921,GPS,RTK,13
607,SD_159,SD,23.553046263972316,-109.8542277,399.103444,432,Y,1.1320000000000001,FALSE,14.2,17.24,25.03,NA,NA,1.32760336,2.47542284,21.134999999999998,0.7249766234148617,338.91281635440936,GPS,DGPS,20
638,SD_190,SD,23.553749022385635,-109.8568024,405.745328,443,Y,0.387,FALSE,10.9,7.93,8.09,Acorns green and brown,NA,0.43812173,0.7364839900000001,8.01,0.1978986016928505,50.38619815515088,GPS,RTK,15
2395,SD_337,SD,23.553743710986662,-109.8542544,401.08614,NA,Y,0.7707950440940834,TRUE,10.2,NA,NA,"Acorns green, DBH2: 49",NA,0.6101008299999999,1.05190784,NA,NA,NA,GPS,RTK,20
627,SD_179,SD,23.55360596945554,-109.8560613,404.127245,437,N,0.376,FALSE,11.1,5.36,8.8,NA,NA,0.57208462,0.8743938800000001,7.08,0.7931004125978058,37.045660571130846,GPS,RTK,15
602,SD_155,SD,23.553180399264075,-109.8535807,400.238398,434,Y,0.865,FALSE,13.7,13.95,18,Acorns brown but mostly empty cupules,NA,1.0058327,1.62991286,15.975,0.6319612329882269,197.21347882909924,GPS,DGPS,19
2397,SD_339,SD,23.55363474079602,-109.8546813,397.920642,NA,Y,0.284,FALSE,9.9,NA,NA,Acorns brown,NA,1.87284208,4.84365004,NA,NA,NA,GPS,DGPS,22
613,SD_165,SD,23.55361108322639,-109.8552269,403.7416,430,Y,0.8696574038091092,FALSE,10.1,15.21,19.8,Acorns brown,NA,0.97991194,1.33257211,17.505000000000003,0.6402317503958047,236.52894009244875,GPS,RTK,12
601,SD_153,SD,23.553369762432823,-109.8532298,395.934074,360,Y,0.573,FALSE,14.2,8.95,16.15,Acorns brown,NA,1.27338104,2.31088392,12.549999999999999,0.8323971456003001,113.52341403287565,GPS,DGPS,22
2392,SD_334,SD,23.553949908394852,-109.8537645,399.640187,NA,Y,0.614,FALSE,9.9,NA,NA,Acorns green and brown,NA,0.71551693,1.08255185,NA,NA,NA,GPS,RTK,19
634,SD_186,SD,23.55379800170865,-109.8567649,408.422129,438,N,0.23135470602518549,FALSE,11.9,5.02,7.59,NA,NA,0.45521934,0.7908754200000001,6.305,0.7500363799969731,29.92508374213689,GPS,RTK,16
2391,SD_333,SD,23.554085662531072,-109.853481,396.839404,NA,Y,0.621,FALSE,15.1,NA,NA,Acorns brown,NA,0.8071923200000001,1.53521078,NA,NA,NA,GPS,DGPS,24
620,SD_172,SD,23.553612948393997,-109.855531,404.02467,441,N,0.12300000000000001,FALSE,NA,4.62,5.35,NA,NA,1.53335459,2.26242578,4.984999999999999,0.5042608217280125,19.41268640469473,GPS,DGPS,18
642,SD_194,SD,23.553703255412508,-109.8569683,406.864597,439,Y,1.106752004741803,FALSE,12.9,20.66,22.1,Acorns brown,NA,0.69726632,0.94228776,21.380000000000003,0.35506496414708033,358.6018058329874,GPS,RTK,12
631,SD_183,SD,23.553712068220005,-109.8567261,404.309071,432,N,0.366,FALSE,11.6,7.77,9.62,NA,NA,0.92617627,1.61643931,8.695,0.5896042198752266,58.70647067873441,GPS,RTK,15
621,SD_173,SD,23.55358686651389,-109.8556609,405.803516,439,N,0.19,FALSE,6.9,3.22,4.99,NA,NA,0.51738629,0.7231270300000001,4.105,0.7639372132990965,12.61962060983752,GPS,RTK,17
643,SD_195,SD,23.55371198257881,-109.8569815,405.58584,439,Y,0.5489999999999999,FALSE,10.2,9.62,12.57,Brown acorns,NA,1.13010283,1.97111572,11.094999999999999,0.6436568291128153,94.97301627177498,GPS,DGPS,19
639,SD_191,SD,23.553732921023137,-109.8568157,405.552715,441,Y,0.385,FALSE,6.2,8.08,13.38,Acorns green and brown,NA,0.47847538000000006,0.77832797,10.73,0.7970703976334743,84.9097096,GPS,RTK,16
612,SD_164,SD,23.552904570662964,-109.8550437,404.08139,435,Y,0.49,FALSE,10.2,13,17.67,Acorns brown,NA,0.62326413,1.01079916,15.335,0.6772964179954194,180.41381211402785,GPS,RTK,12
637,SD_189,SD,23.553776811292103,-109.8568101,406.814543,443,Y,0.45,FALSE,9.5,5.95,7.17,Acorns green,NA,0.43464843,0.7321875700000001,6.5600000000000005,0.5579916206437928,33.50626374778024,GPS,RTK,18
2393,SD_335,SD,23.553862663214684,-109.8539702,401.324507,NA,Y,0.563,FALSE,16.8,NA,NA,Acorns green,NA,0.71742958,1.05421192,NA,NA,NA,GPS,RTK,14
633,SD_185,SD,23.55379801900155,-109.8567499,408.081335,437,N,0.125,FALSE,NA,3.49,7.29,NA,NA,0.4242181,0.70468719,5.390000000000001,0.8779578178835361,19.98217861297422,GPS,RTK,17
618,SD_170,SD,23.55359057,-109.8554836,405.701963,439,Y,0.5487321751091329,FALSE,5.7,10.01,17.5,Acorns green,NA,0.92956451,1.19228325,13.754999999999999,0.820253619,137.5821233,GPS,RTK,23
608,SD_160,SD,23.55305625768992,-109.8544255,400.560172,433,Y,1.0650469473220419,FALSE,17.3,19.9,23.33,Acorns brown,NA,0.50746184,0.8057759600000001,21.615,0.5219452372400818,364.6344491260431,GPS,RTK,11
605,SD_157,SD,23.553159856000384,-109.8538652,401.780312,433,Y,0.9428308437890649,FALSE,14.9,18.84,22.76,Acorns brown,NA,1.21434485,1.96966498,20.8,0.5610705079573965,336.77747582776436,GPS,DGPS,17
2390,SD_332,SD,23.55318848580063,-109.8532558,398.987627,NA,Y,0.674,FALSE,10,NA,NA,"Daniel tag: 29, acorns brown and green",NA,1.1700585,2.06131536,NA,NA,NA,GPS,DGPS,18
628,SD_180,SD,23.55360911100724,-109.8561203,403.414231,437,Y,0.3942397747564292,FALSE,12.4,7.74,9.97,"Acorns green, 9 trunks up bank from here",NA,0.96550031,1.30198336,8.855,0.6303279337014105,60.60744839342161,GPS,RTK,14
610,SD_162,SD,23.55292223014709,-109.8546592,405.403906,434,Y,0.6677761601015718,FALSE,14.8,11.48,22.52,NA,NA,0.88372477,1.41870116,17,0.8603112638232565,203.04867302387697,GPS,RTK,20
603,SD_154,SD,23.553154020023133,-109.8534513,401.235528,434,Y,1.1411424100435492,FALSE,13.3,12,17.17,Acorns brown and green,NA,1.13640876,2.07900242,14.585,0.7152258309253443,161.82343758641025,GPS,DGPS,20
624,SD_176,SD,23.55353931172222,-109.8556834,404.640543,440,Y,0.19699999999999998,FALSE,4.2,4.8,4.93,Acorns green,NA,0.8018385400000001,1.0895530299999998,4.865,0.22812935732639966,18.585662138637215,GPS,RTK,18
611,SD_163,SD,23.55289052542177,-109.8546401,403.102393,436,N,0.268,FALSE,4.9,5.82,6.85,NA,NA,0.99375118,1.6281957699999998,6.335,0.5273711262079533,31.311468580166068,GPS,DGPS,23
619,SD_171,SD,23.55356151669689,-109.8554604,404.162286,441,Y,0.649387404,FALSE,NA,11.9,13.5,"Acorns brown and green, couldn’t get height bc hard to see trunk",NA,1.2653120100000002,1.7019135500000002,12.7,0.47221859112619924,126.17421494980006,GPS,DGPS,22
630,SD_182,SD,23.553673434982205,-109.8566307,405.026872,441,Y,1.126325441424458,FALSE,16.4,16.4,19.45,Green acorns,NA,0.82171862,1.17304891,17.924999999999997,0.5376193531640988,250.52630616051803,GPS,RTK,17
2396,SD_338,SD,23.55376384818711,-109.8544294,401.919716,NA,Y,1.4291179097611224,TRUE,26,NA,NA,"Acorns green and brown, DBH2: 97.7",NA,0.97494645,1.5651792800000002,NA,NA,NA,GPS,RTK,21
606,SD_158,SD,23.55317363,-109.854047,399.768793,431,Y,0.6759999999999999,FALSE,13.2,18.82,20.13,Acorns green and brown,NA,0.97318791,1.81947203,19.475,0.3548506490653703,297.54542384936775,GPS,DGPS,18
623,SD_175,SD,23.553555647798504,-109.8556791,405.074148,439,Y,0.21,FALSE,6.3,5.15,5.8,Acorns green,NA,0.91210929,1.18438527,5.475,0.4599766059294516,23.45984314068178,GPS,RTK,18
614,SD_166,SD,23.553575684563977,-109.8554144,405.291195,434,N,0.502,FALSE,6.1,4,4.58,NA,NA,0.42123472,0.60703396,4.29,0.4870708767099488,14.388494353441253,GPS,RTK,15
641,SD_193,SD,23.553756357880136,-109.8568533,404.83743,441,Y,0.33399999999999996,FALSE,8.4,9.87,10.12,Green and brown acorns,NA,0.96528579,1.60789201,9.995,0.22090008800502137,78.44902431205607,GPS,RTK,18
604,SD_156,SD,23.55322365234714,-109.8538012,398.71847,435,Y,0.71,FALSE,18.4,15.82,20.37,Acorns brown and green,NA,0.94706428,1.65026458,18.095,0.629954178,253.09722850858327,GPS,DGPS,19
617,SD_169,SD,23.55359124821739,-109.8554057,405.82523,439,Y,0.182,FALSE,NA,3.73,6.91,"Acorns green and brown, can’t get height",NA,0.50327659,0.73951831,5.32,0.8417949704442786,20.24308788285485,GPS,RTK,19
626,SD_177,SD,23.553576670000002,-109.8559541,404.797385,438,Y,0.6659617106110531,FALSE,11.1,14.78,16.09,Acorns brown,NA,0.77533374,1.21922125,15.434999999999999,0.3952281945609213,186.77569431717984,GPS,RTK,14
632,SD_184,SD,23.553752760951586,-109.8567671,405.96706,434,Y,0.337,FALSE,12.9,8.74,9.31,Acorns green,NA,0.46150159,0.8047496800000001,9.025,0.3445294493088598,63.90737731675233,GPS,RTK,13
635,SD_187,SD,23.553795951262384,-109.8567483,408.080847,440,N,0.082,FALSE,NA,2.91,4.16,NA,NA,0.45667134,0.7657031400000001,3.535,0.7146137738555167,9.507716007,GPS,RTK,17
615,SD_167,SD,23.55360219218212,-109.8554122,406.91217,437,Y,0.244,FALSE,7,6.36,7.52,Acorns green,NA,0.6585205500000001,0.8875733100000001,6.9399999999999995,0.5335877948492939,37.56339504044244,GPS,RTK,15
636,SD_188,SD,23.55380586834008,-109.85674,408.766567,441,N,0.16,FALSE,NA,4.93,6.45,NA,NA,0.79430363,1.20374829,5.6899999999999995,0.6448121473470114,24.97448349879376,GPS,RTK,14
2389,SD_331,SD,23.55357025951861,-109.8554955,405.689924,NA,Y,0.44342417615642027,TRUE,11.4,NA,NA,"Acorns green, DBH2: 17.6",NA,0.66934938,0.86561193,NA,NA,NA,GPS,RTK,19
NA,LM_313,LM,24.001172771264727,-110.1648967,476.488265,NA,N,NA,FALSE,12.2,NA,NA,Can’t reach for BT or DBH,NA,1.05212193,1.95454995,NA,NA,NA,GPS,DGPS,22
44,LM_038,LM,24.001418151903348,-110.1649532,476.875427,513,N,0.534,FALSE,9.5,7.95,13.5,NA,NA,0.80114244,1.26140783,10.725,0.8082140041741481,84.29285788663114,GPS,RTK,18
2398,LM_302,LM,24.00081801,-110.1658662,485.90202,NA,N,0.654,FALSE,16.1,NA,NA,There are 3-5 more trunks around this that we don’t have time to collect,NA,0.97653852,1.35281315,NA,NA,NA,GPS,RTK,5
2109,LM_315,LM,24.001429226477512,-110.1648182,477.823863,NA,N,0.7318722566131333,TRUE,10.4,NA,NA,DBH2: 51.4,NA,1.07392559,2.18051131,NA,NA,NA,GPS,DGPS,22
2112,LM_316,LM,24.001511748642983,-110.1649118,476.870952,NA,N,0.46479672976474345,TRUE,8.7,NA,NA,DBH2: 29.4,NA,1.21648029,2.75498745,NA,NA,NA,GPS,DGPS,18
2118,LM_324,LM,24.001785762425285,-110.1614607,489.909886,NA,Y,0.415,FALSE,10.2,NA,NA,Acorns brown,NA,0.9162057,1.44197343,NA,NA,NA,GPS,DGPS,25
2399,LM_303,LM,24.000769431311376,-110.1659134,477.898704,NA,N,0.505,FALSE,11.5,NA,NA,NA,NA,0.45906238,0.7013513800000001,NA,NA,NA,GPS,RTK,17
37,LM_031,LM,24.00094149870229,-110.1659745,474.600315,512,N,0.6660960891643187,FALSE,9.1,7.7,15.3,NA,2 trunks at breast height so 2 DBH's,0.7201942000000001,1.08839099,11.5,0.8641303990085444,92.52775762985338,GPS,RTK,20
380,LM_154,LM,24.00181102748062,-110.1610796,492.92127,530,N,0.293,FALSE,NA,3.55,8.2,"No BT, ID’ed from photos",LM transect #1,0.95778118,1.58468186,5.875,0.9014290657060613,22.862940536499714,GPS,DGPS,25
41,LM_035,LM,24.001314889557328,-110.1655861,474.93527,512,N,0.6,FALSE,10.4,10.5,10.8,NA,NA,0.50124192,0.63914056,10.65,0.23405971592156577,89.06415172927063,GPS,RTK,17
6,LM_128,LM,24.002434654330376,-110.1591822,493.315335,1725,Y,0.415,FALSE,5.8,4.15,7.28,"Acorns green and brown, ID’ed from photos",NA,0.05574535,0.13090628,5.715,0.8216065722828679,23.72844931256371,GPS,RTK,25
280,LM_060,LM,24.001002560483084,-110.1658915,474.520175,513,N,0.515,FALSE,13.2,8.11,10.48,NA,NA,0.36576474,0.61789061,9.295,0.6333628486483079,66.75318902200664,GPS,RTK,13
254,LM_011,LM,24.002687164699143,-110.1589318,493.863236,533,N,0.6408275899179123,FALSE,8.9,10.79,11.44,"ID’ed from photos, acorns brown",2 trunks at breast height so 2 DBH's,0.49777015,0.73702975,11.114999999999998,0.3322770799366692,96.94766433418884,GPS,RTK,21
293,LM_041,LM,24.001803603147643,-110.1638984,480.758533,515,Y,0.56,FALSE,14,11.14,11.32,Acorns green and brown,NA,0.79226327,0.7697125600000001,11.23,0.17762115985988733,99.04247831560254,GPS,RTK,4
250,LM_010,LM,24.002702554881573,-110.158902,493.572594,532,Y,0.47700000000000004,FALSE,8.8,7.87,8.25,"ID’ed from photos, acorns brown",NA,0.33093761000000005,0.55945329,8.06,0.299999388,50.993939253987826,GPS,RTK,24
NA,LM_314,LM,24.00122083393449,-110.1647843,478.101527,NA,N,NA,FALSE,8.2,NA,NA,Can’t reach for BT or DBH,NA,1.26891617,1.92767385,NA,NA,NA,GPS,DGPS,22
2120,LM_326,LM,24.001631620614894,-110.1615595,495.53588,NA,N,0.284,FALSE,8,NA,NA,NA,NA,0.40391256,0.5447734500000001,NA,NA,NA,GPS,RTK,20
239,LM_114,LM,24.002513108780004,-110.1586354,495.415317,1733,Y,0.7,FALSE,9.1,12.5,13.9,"ID’ed from photos, acorns brown",NA,0.32578135999999996,0.52143797,13.2,0.4373722058581486,136.46293089030664,GPS,RTK,18
292,LM_062,LM,24.00107915047984,-110.1656396,475.35765,513,N,0.431,FALSE,7.8,9.34,10.4,NA,NA,0.5865685,0.8198121700000001,9.870000000000001,0.4398384251480157,76.29043599977453,GPS,RTK,11
46,LM_040,LM,24.00139976950325,-110.1647891,476.007275,515,N,0.47200000000000003,FALSE,11.8,11.35,13.15,NA,NA,1.1159535699999998,1.94597094,12.25,0.5050025160725169,117.22263938247764,GPS,DGPS,24
42,LM_036,LM,24.00142603171532,-110.1650525,477.578,510,N,0.5,FALSE,12.2,5.6,10.55,"ID’ed from photos, new BT: 2110",NA,1.0977575000000002,2.13215947,8.075,0.8474935530327713,46.40132349352125,GPS,DGPS,20
2105,LM_309,LM,24.00137582970575,-110.1655905,476.65878,NA,N,0.688,FALSE,9.9,NA,NA,NA,NA,0.42852068,0.49788283,NA,NA,NA,GPS,RTK,21
2119,LM_325,LM,24.001647889009835,-110.1615355,495.47918,NA,Y,0.29,FALSE,NA,NA,NA,Acorn brown and green,NA,0.4704538800000001,0.61678063,NA,NA,NA,GPS,RTK,25
2127,LM_333,LM,24.001883281556005,-110.1612169,485.98806,NA,N,0.607,FALSE,11.8,NA,NA,NA,NA,1.43457963,2.1166722,NA,NA,NA,GPS,DGPS,22
251,LM_007,LM,24.00279449793002,-110.1588518,494.845127,531,Y,0.605,FALSE,11.9,8.62,19.24,"ID’ed from photos, acorns green",NA,0.32501563,0.52711788,13.93,0.894021055,130.2573429216707,GPS,RTK,21
381,LM_153,LM,24.00179628221493,-110.1610677,493.35351000000003,532,N,0.39899999999999997,FALSE,NA,6.56,6.85,"Couldn�t reach leaves to resample, recorded QUBR ID is incorrect (just put tag number after pop ID), real ID is LM_153 reach leaves to resample",LM transect #1,0.81954877,1.42913268,6.705,0.28788750533509133,35.29265187042773,GPS,DGPS,27
371,LM_152,LM,24.001660929820662,-110.1613098,494.892186,533,N,0.385,FALSE,6.7,8.17,9.15,NA,LM transect #1,1.03186949,1.6402416400000002,8.66,0.45026261327621936,58.71283240385795,GPS,DGPS,27
384,LM_160,LM,24.001271679389223,-110.1633404,487.150027,523,N,0.303,FALSE,6.8,NA,NA,NA,LM transect #2; there were wasps that prevented a more precise canopy axis 2 measurement; there's another tree below this one with some info in the datasheet but it was too high to reach so no leaves or pictures were taken,0.8525758600000001,1.0857511700000002,NA,NA,NA,GPS,RTK,18
262,LM_015,LM,24.002202745579726,-110.1606765,489.283867,529,Y,0.713,FALSE,NA,12.23,14.31,"Currently flowering???, acorns brown, no BT, ID’ed from photos",tree fallen but still alive,0.56327225,0.68449308,13.27,0.519209336,137.45355359379985,GPS,RTK,16
291,LM_067,LM,24.001167858887435,-110.1650731,476.44717,512,N,0.28800000000000003,FALSE,7.2,5.55,7.23,NA,"after this tree, passed 2 visible q. brandegeei trees that were on rock and could not be measured",1.63122301,2.5683776,6.390000000000001,0.6408874548151975,31.51527940356771,GPS,DGPS,23
2115,LM_321,LM,24.002225160478616,-110.1619058,490.3432130000001,NA,N,0.623,FALSE,8.6,NA,NA,NA,NA,0.83557398,1.0255870500000002,NA,NA,NA,GPS,RTK,14
238,LM_113,LM,24.00252782852386,-110.1585962,495.0998,1735,Y,0.5674028551214736,FALSE,5.4,8.7,10.8,"ID’ed from photos, acorns brown",2 trunks at breast height so 2 DBH's,0.29138427,0.52324994,9.75,0.59252025,73.79601143282423,GPS,RTK,20
2121,LM_327,LM,24.001616707917744,-110.1615662,496.789948,NA,N,0.34299999999999997,FALSE,7.8,NA,NA,NA,NA,0.75118254,0.84975157,NA,NA,NA,GPS,RTK,24
4,LM_126,LM,24.00236432,-110.1591518,493.314903,1729,Y,0.573,FALSE,7.4,3.9,9.65,Brown and green acorns,NA,0.02992551,0.10954688,6.775,0.9146948978509325,29.558459879462966,GPS,RTK,24
2126,LM_332,LM,24.00186645761759,-110.161288,487.31023,NA,N,0.40299999999999997,FALSE,9,NA,NA,NA,NA,1.3683806200000002,2.49113095,NA,NA,NA,GPS,DGPS,19
284,LM_059,LM,24.000896605263616,-110.1660692,473.38869,513,Y,0.35700000000000004,FALSE,8.6,5.21,8.29,NA,NA,0.43733779,0.7674612700000001,6.75,0.7778354135176603,33.922053535482846,GPS,RTK,20
387,LM_157,LM,24.00218653,-110.1610433,490.730368,527,Y,1.0428331601939018,FALSE,11.4,12.93,14.8,NA,LM transect #1; Mother tree #1; 4 trunks at breast height,0.86080651,1.1935713,13.865,0.48655733342987456,150.29693414038928,GPS,RTK,20
264,LM_009,LM,24.00274395917363,-110.1588893,492.9625329999999,531,Y,0.7379275032142385,FALSE,11.6,10.77,12.39,"ID’ed from photos, acorns brown",2 trunks at breast height so 2 DBH's,1.14612656,1.74961721,11.58,0.494373836,104.8037665432045,GPS,DGPS,26
378,LM_155,LM,24.00184262048692,-110.161099,490.627585,528,N,0.40399999999999997,FALSE,NA,2,7.05,NA,LM transect #1,0.7889354000000001,1.33116594,4.525,0.9589166547972472,11.074114103904021,GPS,DGPS,27
2103,LM_307,LM,24.00084206675159,-110.1660803,475.851323,NA,N,0.276,FALSE,6.3,NA,NA,NA,NA,0.84255017,0.73040428,NA,NA,NA,GPS,RTK,21
2101,LM_305,LM,24.000842111066486,-110.1660477,474.987265,NA,N,0.35700000000000004,FALSE,6.9,NA,NA,NA,NA,0.70233482,0.97175138,NA,NA,NA,GPS,RTK,17
281,LM_070,LM,24.00101296298443,-110.1658522,474.20392,513,N,0.58,FALSE,9.1,12.63,15.89,NA,NA,0.4284408,0.7244528600000001,14.260000000000002,0.6068196888079747,157.6221071909483,GPS,RTK,19
2122,LM_328,LM,24.00156589050119,-110.1615866,492.793463,NA,N,0.4348850422812907,TRUE,NA,NA,NA,DBH2: 30.5,NA,1.19407883,1.99632815,NA,NA,NA,GPS,DGPS,25
2125,LM_331,LM,24.00188169,-110.1613079,486.228515,NA,N,0.457,FALSE,7.2,NA,NA,NA,NA,1.2637090800000002,2.2968630300000004,NA,NA,NA,GPS,DGPS,22
241,LM_116,LM,24.002493993708427,-110.1587081,495.053023,1733,Y,0.493,FALSE,4.1,9.6,11.9,"ID’ed from photos, acorns brown",NA,0.29637027,0.5055700500000001,10.75,0.5909302014033333,89.72388618652448,GPS,RTK,22
51,LM_045,LM,24.002287007820748,-110.1627233,480.986986,518,N,0.37,FALSE,10.1,4,9.1,NA,NA,1.41454297,2.24603121,6.55,0.8982130148096459,28.588493147667116,GPS,DGPS,17
39,LM_033,LM,24.00130120122363,-110.1656008,474.803562,513,N,0.5579999999999999,FALSE,11.2,9.65,12.95,NA,NA,0.7029430600000001,0.93314057,11.3,0.6668703693400496,98.14924498437061,GPS,DGPS,24
2106,LM_310,LM,24.00144286473835,-110.1653779,476.22849,NA,N,0.764,FALSE,13.1,NA,NA,NA,NA,1.5085842700000005,2.5454684999999997,NA,NA,NA,GPS,DGPS,20
2128,LM_334,LM,24.00193771704681,-110.161028,487.9327,NA,N,0.68,FALSE,11.1,NA,NA,NA,NA,0.93381555,1.5597660699999998,NA,NA,NA,GPS,DGPS,26
240,LM_115,LM,24.002508183323712,-110.1586805,494.72723,1742,Y,0.528,FALSE,7.7,11.9,12,"ID’ed from photos, acorns brown",NA,0.30181511,0.47925011,11.95,0.1288302069478355,112.15485773315562,GPS,RTK,16
296,LM_042,LM,24.00183843,-110.1638776,479.7564,518,Y,0.5876265821080595,FALSE,14.2,12.88,13.95,Acorns green and brown,2 trunks at breast height so 2 DBH's,0.99558061,1.2197145,13.415,0.3840855933777001,141.11720040659992,GPS,RTK,19
45,LM_039,LM,24.001392919596615,-110.1649389,479.11478000000005,511,N,0.66371304,FALSE,9,10.6,13.1,NA,3 trunks at breast height so 3 DBH's,1.10562848,2.35534314,11.85,0.5875879510817043,109.06038896936965,GPS,DGPS,21
255,LM_012,LM,24.00265408655099,-110.1589408,493.417836,531,N,0.696,FALSE,10.4,7.22,10.69,ID’ed from photos,NA,0.38680415,0.62760106,8.955,0.7374538123722039,60.61844396770917,GPS,RTK,14
47,LM_049,LM,24.00142145745253,-110.1643827,478.60735,511,Y,0.287,FALSE,8.1,9.35,9.5,Acorns brown and mostly cupules,NA,0.6108993,0.99122407,9.425,0.17700180758737094,69.76299186377834,GPS,RTK,20
245,LM_120,LM,24.002381875094603,-110.1587226,492.67641,1739,N,0.6917579056288407,FALSE,12.5,18.9,19.6,NA,2 trunks at breast height so 2 DBH's,0.57542504,0.89606116,19.25,0.2648642316819887,290.94289564895075,GPS,RTK,13
53,LM_151,LM,24.001718480558377,-110.1613372,491.960335,481,N,0.391,FALSE,9,11.1,11.75,NA,LM transect #1,1.06117087,1.97131288,11.425,0.32799099,102.4355554611122,GPS,DGPS,27
2124,LM_330,LM,24.001718038232937,-110.1617419,494.214586,NA,N,0.3056,FALSE,10.8,NA,NA,One more closer to the main arroyo but on a cliff and too dangerous to get,NA,0.8227892,0.89228897,NA,NA,NA,GPS,RTK,16
265,LM_008,LM,24.002769655694404,-110.1588731,493.996936,531,Y,0.609,FALSE,11.7,9.9,15.5,"ID’ed from photos, acorns green",NA,0.36272086,0.60585998,12.7,0.7694478201742233,120.51934817333844,GPS,RTK,19
5,LM_127,LM,24.00240156791096,-110.1591756,493.301744,1723,NA,0.6415177316333508,FALSE,1,8.6,13.6,Only has root shoots now,2 trunks at breast height so 2 DBH's,0.03764668,0.11532814,11.1,0.7746804230038778,91.86016919096555,GPS,RTK,26
298,LM_063,LM,24.001075663559348,-110.1655279,475.316356,513,N,0.7271561042857304,FALSE,8.4,10.32,12.19,4 trunks at DBH,4 trunks at breast height ,1.36311664,2.0222822700000003,11.254999999999999,0.5322367336254094,98.80371727392972,GPS,DGPS,24
2400,LM_304,LM,24.00084506703508,-110.1659566,476.09455,NA,N,0.376,FALSE,7.8,NA,NA,NA,NA,0.91545907,1.31824261,NA,NA,NA,GPS,RTK,22
2117,LM_323,LM,24.001794479267954,-110.1615224,492.80663,NA,N,0.344,FALSE,9,NA,NA,NA,NA,0.78869723,1.21378084,NA,NA,NA,GPS,RTK,15
50,LM_046,LM,24.00226353759291,-110.1627439,478.7954,518,N,0.644,FALSE,7.2,3,4.3,2 more trunks up bank from here,NA,1.82379182,2.2796539499999997,3.65,0.7164149674767145,10.131636307827083,GPS,DGPS,12
244,LM_119,LM,24.00236697397331,-110.1586581,494.013117,1739,N,0.406,FALSE,9.4,8.1,12.9,NA,NA,0.44080149,0.70764741,10.5,0.7782883967758842,82.06625409339937,GPS,RTK,17
